"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"65",0.433791117512258,0.175080795512789,4.25095469880496,0.132484420673816,0.0252377455816042,0.175081260316826,136.131345821236,0.140757362603088,0
"66",0.388135867230477,0.2192687536821,1.86953460587612,0.0875081799688306,0.0272949454792567,0.0669346780858739,135.011624302092,0.106188360792224,0
"67",0.473125515683211,0.121600413689399,5.27175446041152,0.107064216166735,0.0211839332944995,0.405873617527041,138.042655969236,0.140051376824636,0
"68",0.410895967943654,0.194531039339664,3.12965577953113,0.112078911744426,0.0248987113621428,0.0793590847897499,140.736964105525,0.126081541050221,0
"69",0.454857732534394,0.142465146064472,9.0168964220483,0.156746998665358,0.0228531824263337,0.428710810302195,133.698755583311,0.102645758266433,0
"71",0.434471677433528,0.16167159309434,4.17987622758578,0.137780518388846,0.026603433436701,0.163417768225854,132.759716533538,0.0770332880441591,0
"72",0.435636724540297,0.168111763336705,3.94911929865532,0.104965796050638,0.0228966256359285,0.152221576384437,143.539015601903,0.139976196493539,0
"76",0.440333618483316,0.154048149976281,4.4240597086519,0.13044666958233,0.024910586278993,0.0626612971317895,141.324119740357,0.125837613957448,0
"80",0.408183385143351,0.204306975517308,2.09502157812712,0.0797630300914894,0.0267884887069436,0.165149978047284,132.2097335096,0.0798141828721215,0
"87",0.449023763222239,0.156525292144155,4.27780654328759,0.120557289936925,0.0260955456727987,0.180483580062928,133.484461556132,0.106654288252594,0
"88",0.452534491032458,0.153906110972615,5.44940465042893,0.112298246580672,0.0231130273193439,0.301238110785389,137.376088899526,0.10215607247409,0
"90",0.434955577145357,0.176375144411301,5.66306765171293,0.127448906181725,0.0253165710305168,0.15117608518933,136.817497376619,0.090718975654414,0
"93",0.42815959844106,0.171682577794612,4.89772745562061,0.137974414382309,0.0256880519000256,0.118023850863005,136.922003230946,0.111837963674159,0
"94",0.409247616360688,0.200592244444637,2.26080778907924,0.0887600141015236,0.0245671097328721,0.366927903745323,129.77653920306,0.103263618968843,0
"95",0.462736194936078,0.14240666107766,8.13165618753013,0.143735650952328,0.0296526743166846,0.194105582356281,124.290066532838,0.0938911107411776,0
"96",0.446199922547379,0.147488683317036,4.73369456046269,0.130093413466724,0.0216699447128306,0.232082603044022,144.335099363066,0.133273816480143,0
"102",0.448067637420476,0.154556208875611,12.3220014458501,0.178149106404366,0.0288029742349763,0.108664468172724,129.475583765293,0.0774975129976396,0
"103",0.45599047578406,0.144348293406481,5.47770814531166,0.121372044297179,0.023155604387008,0.141656829545843,143.218366048235,0.106989752625083,0
"104",0.456847152082402,0.146313818449855,9.97417659475776,0.160664424901395,0.0218483220672964,0.279727434094524,141.964875982654,0.109533656631071,0
"110",0.43308877128103,0.169846870302843,4.21581414955147,0.120196028454369,0.0271580093492235,0.199381750345208,130.17608853442,0.0827766675994086,0
"113",0.449530348068056,0.151621296294645,4.52175476023384,0.119595442803247,0.0208601004427584,0.0700642128905267,152.119228603615,0.127416364536888,0
"122",0.444540079545458,0.163053083733227,4.59087797584721,0.10681755226706,0.0263547745159103,0.0433757017481164,139.699708536331,0.0934893018929109,0
"123",0.445617959537501,0.153422846573531,5.55765644057992,0.136245412012179,0.0265944905052292,0.0991510805816596,135.415678801567,0.0746957623149684,0
"125",0.462365038867325,0.145068807160846,6.10936622191926,0.122359238137269,0.0269551118492368,0.162610889823284,132.171357069933,0.0916345645879193,0
"127",0.430829371955509,0.176224658645036,4.06411050944161,0.119220779557804,0.0228063100326699,0.124343091825766,144.728736299048,0.121024507545739,0
"129",0.450599931738322,0.162845698141058,4.83545641365138,0.122071391877699,0.02868441272948,0.1790799421154,127.103429211204,0.122866370737537,0
"132",0.455480280366358,0.144253389656768,12.9051965847136,0.178853709696179,0.0228795755230456,0.14579136125574,143.519889452644,0.113785890594155,0
"138",0.436771487410512,0.169604829356826,3.92138024218027,0.110317790897906,0.02652336445581,0.203638256846414,131.468342527166,0.0671665107617423,0
"143",0.441529238129815,0.160424206809977,4.78419069767014,0.135714907402861,0.0221071103421917,0.210685768052477,143.59379739348,0.10842978259861,0
"144",0.449793715197771,0.157200651010663,4.11382390856433,0.10455412685243,0.0212754977487282,0.0350505856004316,154.894314228381,0.134416021609025,0
"145",0.449349916481132,0.156581943793707,6.09226109955882,0.145134994108502,0.0256055734509207,0.131507561557922,136.765100081477,0.105569980785856,0
"146",0.443106125605814,0.158797042052685,5.56603545528452,0.121884393492854,0.0271354145892161,0.3329256974561,125.174104622447,0.118180080675814,0
"149",0.44333849660964,0.154032882939004,3.22573444394427,0.0999980282504316,0.0164775407799169,0.657346185862177,147.408761128813,0.173702804469136,0
"150",0.43452994295213,0.161193296413237,4.92594873862203,0.13524180802743,0.0212011242966763,0.116308518617218,149.945583716124,0.166733151546563,0
"151",0.438087093581318,0.166518533213168,4.27113115003541,0.122522032960967,0.0326602158078265,0.147789871364909,119.403214245288,0.095694645445372,0
"153",0.39946980529901,0.21080684574074,1.62395200709701,0.0728579554800485,0.0244982520221016,0.0895809553158959,141.223458179748,0.114759474288183,0
"154",0.454797597191919,0.15546158064835,5.75010203183791,0.113863827304529,0.0253789372111663,0.181263708256279,135.3951946038,0.0847511257946907,0
"156",0.446447762958973,0.167083005874547,4.18311701776666,0.105311125728693,0.0267830608644232,0.0850860705312971,135.435314204545,0.10239886100061,0
"157",0.444318443343558,0.161606386851824,6.3334764737792,0.15771155324767,0.0287448270250614,0.120419077395063,129.230461783564,0.1098701450547,0
"158",0.4164714867048,0.179906243948253,3.89217764247921,0.139941664069097,0.0235896018715613,0.0395548067457246,147.88175653247,0.166425489340004,0
"159",0.433086552041091,0.171324168610152,3.98466013136714,0.12080627243112,0.0273858007210414,0.297327767072869,125.757865468268,0.075332013078877,0
"160",0.452583076401051,0.141334738814736,5.41714277749232,0.124324708466105,0.0256699464240916,0.361546647610618,127.872103858881,0.164896799120814,0
"161",0.448315990275327,0.159784627789061,4.18275336335415,0.114084822791281,0.030918088460131,0.0861393605385158,125.563522264499,0.0807453805859958,0
"164",0.426228505319949,0.179412293249508,2.56435880849972,0.10807927682303,0.0241467345926555,0.344334190373548,132.435856698126,0.142743050917705,0
"167",0.443593441002159,0.164035610615712,3.88993095790649,0.106393568363037,0.0252723981457743,0.142370466569323,136.919018528219,0.0670597400851285,0
"169",0.430697013552039,0.172616535886497,4.09598063851987,0.109360617800189,0.0195583080352026,0.34709967090623,146.894510442675,0.167072545197367,0
"171",0.444055332160238,0.174926213127712,4.32393861460159,0.105378521989631,0.02993760511923,0.0920660558650193,127.727383262391,0.0996593850071371,0
"172",0.438939746677656,0.159888271787495,4.55515972580864,0.122164472491266,0.024578420031686,0.0410465759697243,143.356624402381,0.130935441816784,0
"173",0.458593028034349,0.138311182479545,4.50606094444495,0.128710294442104,0.0231957396654825,0.194417627146467,140.943909459988,0.0872780204407543,0
"174",0.463640878472068,0.14153274123537,4.0362246847282,0.0976390554467566,0.0266608276982542,0.2769840417471,128.704587972686,0.0916993783500988,0
"175",0.428203153348632,0.176126385068049,3.41047737111601,0.111488430594229,0.024859402506422,0.151313658939174,137.977092002196,0.0956151724545428,0
"178",0.435545726444614,0.165058011706118,5.21876560784288,0.143354116827472,0.0240715140637925,0.133194964715722,140.724379384253,0.109547085172515,0
"181",0.408679604865011,0.201519244762162,2.1491981238831,0.0887936343699288,0.0236144517715834,0.294519546486182,135.866831358478,0.12984371207843,0
"183",0.447734265444329,0.159934037892256,4.53683729495527,0.123914964698978,0.0369557542722958,0.234326292150592,109.296549329761,0.154821382347465,0
"187",0.442331791960043,0.166201848924201,3.88523053890597,0.108341254664627,0.0309523844178978,0.291812406528722,117.497289293324,0.101760491839558,0
"188",0.431863251527443,0.16951627039022,3.63135678327835,0.110027513075732,0.0233393640542602,0.176370566784767,141.187960653321,0.120741477267684,0
"191",0.440771310632869,0.169199712117428,4.67689036217257,0.119364438273877,0.0237440937287163,0.24359218637857,137.391975196993,0.133296016131002,0
"192",0.420376005923258,0.186660050221324,2.97658602708395,0.100218725119477,0.0218808719137621,0.227360404340792,143.651065329209,0.138058076773548,0
"194",0.464555081829264,0.143711371083737,5.84614902595808,0.112951849776898,0.0232437086254415,0.102204786723239,144.565077797678,0.110757057047447,0
"196",0.446840071620272,0.147178869035026,6.31999616073495,0.141394243189011,0.0212494371128412,0.100298741792561,150.645054225001,0.159093497589831,0
"197",0.441478286032204,0.164757267619131,3.65090944415282,0.109601732205076,0.0278089146116961,0.045872142792375,136.271243757553,0.0723305792512435,0
"198",0.4474497426195,0.155421790063231,4.87338243491302,0.136787239704919,0.0275323004225754,0.0456693738716985,135.844149325182,0.0796195848956473,0
"204",0.443178454561587,0.156240454126772,4.67620549458825,0.118096273664935,0.0263783176442229,0.0649476402324878,137.508988138607,0.115765602628984,0
"205",0.443992393479457,0.169332671960988,3.42244916945562,0.108934077982366,0.0275206014092479,0.0550684882214144,134.180223749974,0.157134596339923,0
"208",0.418261090952902,0.174208659802569,3.55641711430615,0.131552819509119,0.0169048842577987,0.404842107061525,154.958903576295,0.188859459945838,0
"211",0.419111730075291,0.181894110627575,2.62898339049069,0.0955432433072286,0.0229240124511841,0.115403139521111,144.657865211411,0.146946551174529,0
"212",0.442226523629062,0.159315136493969,4.16087996310651,0.125594133035529,0.0275075825697603,0.233412377840728,127.879776073163,0.0652059083550269,0
"214",0.449447953777562,0.151840392959696,9.10421250138399,0.185325813390733,0.0253228816035991,0.153167607295313,136.46015174245,0.112053081274239,0
"216",0.441123060721041,0.159710325827725,4.2160904388446,0.11953652399003,0.0244340808640637,0.0406670183288519,144.126184057526,0.104015537423297,0
"218",0.453370769674024,0.156887307032788,4.69583669461313,0.102477794868723,0.0284734255800654,0.0476403789356765,133.023647730724,0.0583833064400829,0
"220",0.441694306757213,0.166867310709327,3.73945291541629,0.102124234698909,0.0266517052680431,0.0437946012914882,137.697336107012,0.0746268318010762,0
"223",0.444519090667968,0.15826156053478,3.98114473690416,0.121131264273999,0.0307130289870368,0.254302250735302,119.551978123925,0.0934863168356136,0
"224",0.450153841745151,0.161149712772003,5.27350439866462,0.126492888299588,0.0310488614399029,0.127475736928983,123.628527293896,0.122181514627144,0
"225",0.452824723680275,0.152375593880174,5.24504313955962,0.11510403290691,0.0218163654278983,0.229142773434286,142.910671534822,0.0984059428029772,0
"226",0.408649865141708,0.198065288468405,2.77394626268141,0.114528153168402,0.0229033539828464,0.276749789132284,138.462442354035,0.149322498985477,0
"227",0.449732866943889,0.147913542485282,6.67436682151042,0.140013088773592,0.0257213252382566,0.255835633558342,131.677490403265,0.101076506829815,0
"228",0.439786737637165,0.163654718951014,4.20727976374754,0.122229518334927,0.0267862680187457,0.0443893869801349,138.14542589056,0.0666911240374313,0
"230",0.436731299463196,0.156536462572851,3.93537623341903,0.125375303893014,0.0227657611225958,0.264888246356447,139.711035754074,0.139730232339959,0
"231",0.41819693644918,0.190862189253735,3.05700635046708,0.101505060286656,0.0239447521854844,0.163819892094564,140.510959560411,0.126726276396739,0
"235",0.457403138376114,0.148530162790297,6.42497241091659,0.130322973288357,0.0252090840482368,0.0442829766148308,141.503905251128,0.0766099283969141,0
"237",0.434251768499731,0.171711047874587,4.83628461930114,0.130477262450546,0.0254304834504356,0.0419672179560964,142.214121745906,0.100248891206147,0
"238",0.447146341691231,0.157943664113797,4.98458145525261,0.115037303791533,0.0267408980153395,0.246973868946275,129.288147567077,0.0733938702136954,0
"239",0.434231088010232,0.165625618611653,4.14335846030816,0.13910583971388,0.0235961235368718,0.158422166011754,141.068870667624,0.0887516598258877,0
"240",0.422900509385205,0.182205477681239,3.29256103549354,0.111918457584775,0.0269488082397778,0.0551471367014086,136.037333634959,0.0968101636893253,0
"241",0.384840271216333,0.227559631570194,1.362853941735,0.0812882827586455,0.0296339052505543,0.0942038580501496,128.353874400367,0.143566696483654,0
"243",0.4563384888797,0.148832332584345,4.1998016180359,0.109164096020037,0.0272182807338115,0.0449765141123322,138.206686057425,0.0912177847218801,0
"244",0.440327385890921,0.165932292386079,5.84570401899781,0.141066933701377,0.0246082836168825,0.178847386347355,137.642225959702,0.104186209165362,0
"245",0.40496255746738,0.195319022807096,2.21126153646591,0.0998180619570939,0.0232542546607336,0.230384453332814,139.406821870462,0.112194206509028,0
"246",0.434260371151409,0.17760682634712,4.59623281431725,0.120938035251127,0.0295949896436868,0.0536190110031465,130.707407334546,0.0711661903310145,0
"247",0.436110171664447,0.17218815794855,5.29652110595792,0.132105443202818,0.0275404571556068,0.162221994555373,130.611645747865,0.0692045963536717,0
"252",0.426375556725503,0.17684240237834,3.75144984646702,0.122995812694476,0.0267398662867567,0.41140123011354,123.171634501161,0.0896535817463476,0
"253",0.442679883341254,0.159010670450927,3.54687739452832,0.105231384995657,0.0232954953358491,0.29389548912244,136.818534013565,0.0856824615067354,0
"256",0.439058055719183,0.167272609150408,3.60934339423679,0.110087867421994,0.0302597137885557,0.169569507273525,123.823519644141,0.0748100616081713,0
"257",0.406061197993152,0.206195627306069,1.97049491444874,0.0796296780331043,0.0203726488138286,0.371583241020261,143.148646674356,0.138878314333951,0
"259",0.405218275324067,0.198552331504293,2.34027707821779,0.10558817015055,0.02266440052216,0.145027186517862,144.507958278433,0.106608661416009,0
"260",0.431989513378991,0.168015800509513,3.66573934396789,0.119897186271426,0.0240838175914995,0.125894140381296,141.369185764742,0.105627992365869,0
"263",0.448294909543305,0.159751076016447,4.58709909669598,0.105431689332071,0.0236816763883324,0.0623904853776131,145.246453616121,0.10170887917488,0
"264",0.454626631433443,0.140850177845101,7.86418554941711,0.157779372929783,0.0226850424291249,0.148581533917103,144.197728248055,0.101338475256567,0
"266",0.454494551133023,0.152830135614268,3.88110256934722,0.110724455480339,0.0317574810184942,0.162300243948968,120.878136712292,0.106306905507759,0
"267",0.454835423168033,0.154703000637527,6.02900898200942,0.116524610040992,0.0212444023690956,0.264325448676155,144.426202302903,0.131344968304027,0
"270",0.468662526233268,0.138857863645153,5.30303489252338,0.119656470936221,0.0287936352018965,0.120777791129754,129.07839056053,0.139825764228627,0
"272",0.451216718411539,0.159249796368068,4.14365161800815,0.0975213751291282,0.0234350565047923,0.311757140074439,135.922801647154,0.0941012252432701,0
"276",0.459150814539594,0.157721640900916,4.38620867873408,0.127852372138677,0.0266042878238503,0.0668720120388477,136.898882500231,0.257184479304133,0
"278",0.444101347576387,0.162934817758628,5.59016396920481,0.141236773514049,0.0271335459133644,0.164192557996059,131.618276967306,0.105869609073142,0
"279",0.442518689454797,0.154814569834358,4.08636358998047,0.119263245511295,0.0193615996402136,0.294260542492634,149.527764687474,0.134942724062508,0
"283",0.452577424606851,0.154353448084758,7.89028878691816,0.136574722879343,0.024429766519466,0.232429101937853,136.028684439682,0.094746308524825,0
"285",0.443783655078107,0.165841845380983,4.97675250461269,0.1226535988722,0.0274572660157321,0.237649320207605,127.692169515559,0.10088286888708,0
"287",0.450392354734429,0.1520609641747,5.4525821643678,0.128967352624203,0.0230721704492391,0.507429332910779,129.810795817976,0.108059243748273,0
"289",0.422510764359323,0.189298607492841,2.42751897687006,0.0846105281871161,0.0259851957195867,0.202081083303309,133.067761767514,0.0688443876488873,0
"291",0.429544969599019,0.174834937111397,4.34175855053529,0.120051529201682,0.0233688099290031,0.310197707239557,135.340770010648,0.11038075473466,0
"292",0.437937268921971,0.1850161064536,2.54228238413652,0.0771926274665778,0.0209929540163675,0.175340128843972,148.636935289402,0.170964983492437,0
"293",0.441061719240384,0.163631926478278,4.27771851738541,0.123543099708497,0.0266431513303101,0.0440606857267942,137.86231978806,0.0822335947573184,0
"294",0.418950747963066,0.178054102924825,3.20985965653716,0.122263812244888,0.0233833897612082,0.274801834251444,137.461438744039,0.111991288924546,0
"298",0.427829125257514,0.177609919042388,4.1337693692924,0.119278582784738,0.0249942878782159,0.172876162105882,136.694307596034,0.105844968961158,0
"300",0.446715217145311,0.150393230516199,5.52253916515867,0.121158046263087,0.0180608155523538,0.273786587909941,155.040237520397,0.211595592592575,0
"302",0.442298315029064,0.171262208854286,4.33329334126742,0.109870186308421,0.0290260118036397,0.0473075026726286,132.13448909388,0.0873563809468738,0
"303",0.461037670323774,0.144681121939227,5.479859116779,0.114400989678757,0.0269954494770287,0.22350644844352,129.586832347376,0.0748424137931506,0
"304",0.457674181831855,0.144209692290387,4.24106248793541,0.114364700803122,0.0254442106034632,0.0422742895631892,141.375089901228,0.0946814458329983,0
"305",0.466887414811838,0.139451685425552,10.4474801446491,0.143966444673178,0.0240489982166298,0.117236708877442,141.570330092501,0.103266375608465,0
"307",0.439547657256178,0.168098278244986,3.93410132385133,0.127578168967984,0.0280369054349029,0.199972239526362,128.150701175073,0.127032078903366,0
"308",0.423278848167302,0.180219355202802,2.92548450367075,0.096359639849326,0.0241845339511063,0.0879179595288507,142.303555530234,0.139479439865758,0
"309",0.448827205144584,0.163631706738321,4.17681160933302,0.115018561174466,0.0301987621539156,0.0493074414827603,128.824362196688,0.114161124517214,0
"311",0.457343970526905,0.149148612134284,3.90203554331598,0.107580135513081,0.0275761419178408,0.0454682660570775,135.140872027744,0.119254841736303,0
"312",0.435171211284965,0.168803228341313,4.37681686288162,0.125964309071935,0.0254880247403972,0.0422005505379629,141.605039735536,0.105970767218713,0
"313",0.436713978612303,0.167122102922947,4.72299326527022,0.126198106335884,0.0268408267139545,0.0444505603118587,137.805095965885,0.0949983821141893,0
"322",0.425841068243576,0.171563350401654,5.41273217824678,0.161827292031648,0.0243539688717855,0.348428063313215,130.591988554154,0.0932036461858151,0
"323",0.444579396355004,0.1617103067685,4.19902581616119,0.123368246767654,0.0242351890189867,0.0399729755336287,146.144756341457,0.117255689908097,0
"326",0.442988227871472,0.15460202914725,5.13164990093826,0.139722873698423,0.0248358106528596,0.231835854479692,135.003730584098,0.0725348766714589,0
"327",0.444231587069216,0.161760326114279,4.64512586653527,0.119203594398898,0.0232645689638492,0.0383908920346469,148.728401513527,0.101765172535501,0
"331",0.461694828865157,0.137339071816931,7.72734317691527,0.132321095950886,0.0211779495736311,0.321903276221186,142.363803712237,0.132506368016274,0
"334",0.456560924995735,0.148826199369396,4.59105030014524,0.131032401391127,0.0278912939740205,0.090381724350706,132.355031077448,0.123837430328859,0
"338",0.441411254924194,0.162577804533325,4.14657826294943,0.128685145814524,0.026687456881699,0.170642682340571,132.21091584715,0.0896858075928879,0
"341",0.443243788398891,0.158091002474022,5.68467618703338,0.121194753491027,0.0202439792150903,0.390546481342932,142.670234130344,0.165345948133192,0
"342",0.44804480818575,0.161275068739574,6.26562522020125,0.128151894963395,0.0248255217678135,0.157274168358272,137.945687675792,0.0903079330571302,0
"347",0.452591196903472,0.155811803317649,3.50804207964198,0.0997706127032814,0.0225267646442728,0.168921571024007,143.958407499348,0.143574458325292,0
"349",0.427762766500489,0.179911072017393,3.67511630477011,0.11320896330302,0.0250301018535474,0.117781699104612,138.77185157777,0.102964698986,0
"351",0.426708365702514,0.164167868548363,4.42550381296445,0.140370865439472,0.0224594328324719,0.0380104008358481,151.369478873447,0.18845696356195,0
"354",0.439623702688556,0.17018694352408,4.73350588385212,0.120065275280638,0.0311923671260151,0.252727186883747,118.747432523532,0.118550761916414,0
"357",0.442679736496195,0.156941780842362,4.65778115857188,0.115574264029206,0.0221965274684916,0.134246250744482,146.440444618762,0.147304607454348,0
"358",0.439180284451628,0.170286829134629,4.24091053528968,0.118596550377044,0.0252716735677859,0.11085916636164,138.087544650685,0.109400839722945,0
"359",0.452900274326156,0.146755362829258,6.2462237701291,0.141706676712169,0.0253502602185646,0.0422749365629567,141.218129487323,0.0749049537008057,0
"362",0.427344391971678,0.169915532967408,4.13760068771585,0.137739932594551,0.0273082846082346,0.0463826109863926,136.126699152539,0.107741455848832,0
"363",0.450231874769414,0.150443141736244,5.56235019113041,0.128246375469415,0.020456016355318,0.328206161203289,144.223002300114,0.107738714715515,0
"365",0.451525561919863,0.157330178062287,4.54581752271064,0.117041412760021,0.0265825449240703,0.0515085032974331,137.488709204447,0.109271416601737,0
"367",0.434054627591002,0.169029474350958,4.70709426166017,0.125382153016339,0.0256903730676539,0.319380363440007,129.367371111484,0.0868124961441114,0
"368",0.434052099234281,0.176744181440448,4.25578022214712,0.125172567807919,0.0274516541491872,0.0449440884747027,136.973601234309,0.113836542379424,0
"370",0.444537855324016,0.164158665589989,4.04013458058335,0.101458762335197,0.0248534846117053,0.226818099007766,135.050656650057,0.074720160658708,0
"374",0.455140816356997,0.144897362421501,4.14082707217668,0.120631538560368,0.0260926956762649,0.123504647025701,135.673693842936,0.0805198998680102,0
"378",0.44151262944221,0.1642360743706,3.39210591413828,0.112122301470288,0.0297417384201361,0.0901842572093977,128.23587494117,0.0930932733796007,0
"385",0.416674531741419,0.188085820073721,2.37303576606406,0.0824425290670699,0.0200122687636628,0.425135708156616,142.35522863999,0.168285106659392,0
"387",0.444774517614291,0.160873933769627,5.33551140747541,0.127164892167185,0.0252710203802055,0.0717989280598533,139.928219332017,0.0804056410049956,0
"388",0.452089807627218,0.146974101909059,5.56217853599732,0.131166377143004,0.0263817196103524,0.163525138400113,133.230523427191,0.0682705644627545,0
"389",0.451478938673501,0.150188525494043,3.91770700741371,0.109742934383758,0.02533971855357,0.0421158314539203,139.472272495043,0.0917050698211832,0
"395",0.377954977702865,0.232932412515958,1.94230874325556,0.0947913331071194,0.0298052227117699,0.0770430208259239,131.780065391639,0.0748162065492771,0
"399",0.442792496794711,0.159522602836628,8.48210591169279,0.146246795299559,0.0231283714872246,0.291831100009154,137.400548533109,0.140381167429891,0
"400",0.41831069562372,0.194776795679843,2.71554188162088,0.0957748697881423,0.0281355433938172,0.0459075414185582,133.33679742457,0.0797031548922479,0
"401",0.42658380171796,0.182263047435878,3.69498971935333,0.116037040051572,0.0270612169942792,0.141980262710382,132.580133892096,0.0935017925865097,0
"402",0.438918302517716,0.167576595345379,4.49994827346307,0.119739644938263,0.0337202766597749,0.136027473301421,117.828772689353,0.104735800280547,0
"405",0.455531865711533,0.150477736872154,4.02533094971842,0.104729431115282,0.0274162528658084,0.249405813020083,127.606773575645,0.0928554892733331,0
"409",0.453110837352404,0.155914308148604,4.3917615756742,0.113589855620696,0.0284445258102926,0.175871814972923,127.090473025151,0.106795193080501,0
"410",0.433622753571457,0.172156004782023,5.81972240397156,0.141156247140732,0.0273395264778898,0.239020595248806,128.075126460194,0.0709016042138657,0
"412",0.420982269193669,0.188832245350386,4.00728041823275,0.128050046985501,0.0255058273463802,0.197374321584198,134.52705922643,0.118735330961212,0
"414",0.4290401280516,0.178645927322855,3.64339252373927,0.119205067539829,0.0271335742885385,0.212638040814538,129.662192435656,0.110521912102735,0
"415",0.425865671727022,0.1805000623236,3.09901079647306,0.105632891258799,0.0224083545367893,0.224999477279715,141.995535803328,0.122016565107114,0
"418",0.458021781786085,0.148040556338617,6.64988918142424,0.142162409350344,0.0246355075127592,0.267375804629986,134.163511170124,0.12498997943037,0
"419",0.453579182156621,0.151774985650174,4.20091589983937,0.126764473816952,0.0292996428242247,0.108580637348335,128.503774128338,0.117987738378346,0
"422",0.437082447273498,0.16511918841554,4.32936165317712,0.118115209163905,0.0261831072642679,0.043478985265079,140.567707795318,0.108311601821317,0
"425",0.443916151900134,0.159597822779872,4.17950428188416,0.130326867001093,0.0279910259542906,0.13210118235656,130.468960527445,0.0898738285970149,0
"427",0.434378169944637,0.170570581080341,4.46016913391633,0.119587063269638,0.0259937713735232,0.213615071603631,132.399022133847,0.0895963772312328,0
"428",0.441108963605466,0.163105066905889,4.46737164304139,0.104068798867253,0.0218794812890556,0.171191571826643,146.058410925034,0.169592918636711,0
"431",0.421534613086826,0.177681644826053,4.61409673091096,0.140162793858392,0.0244199272224043,0.167565698176498,138.410383153768,0.118231729760043,0
